2720 [main] INFO  org.apache.storm.zookeeper.ZooKeeper - Client environment:zookeeper.version=3.4.6-1569965, built on 02/20/2014 09:09 GMT
9627 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [the cow jumped over the moon]
9630 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [the cow jumped over the moon]
9730 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [four score and seven years ago]
9731 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [four score and seven years ago]
9831 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [snow white and the seven dwarfs]
9831 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [snow white and the seven dwarfs]
9931 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [snow white and the seven dwarfs]
9932 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [snow white and the seven dwarfs]
10032 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [the cow jumped over the moon]
10033 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [the cow jumped over the moon]
10132 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [an apple a day keeps the doctor away]
10133 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [an apple a day keeps the doctor away]
10233 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [the cow jumped over the moon]
10234 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [the cow jumped over the moon]
10334 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [i am at two with nature]
10335 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [i am at two with nature]
10435 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [the cow jumped over the moon]
10436 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [the cow jumped over the moon]
10536 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [i am at two with nature]
10536 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [i am at two with nature]
10636 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [snow white and the seven dwarfs]
10637 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [snow white and the seven dwarfs]
10737 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [the cow jumped over the moon]
10738 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [the cow jumped over the moon]
10838 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [an apple a day keeps the doctor away]
10839 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [an apple a day keeps the doctor away]
10939 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [four score and seven years ago]
10939 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [four score and seven years ago]
11039 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [the cow jumped over the moon]
11040 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [the cow jumped over the moon]
11140 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [the cow jumped over the moon]
11141 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [the cow jumped over the moon]
11241 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [i am at two with nature]
11241 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [i am at two with nature]
11341 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [snow white and the seven dwarfs]
11342 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [snow white and the seven dwarfs]
11442 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [an apple a day keeps the doctor away]
11443 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [an apple a day keeps the doctor away]
11543 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [the cow jumped over the moon]
11544 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [the cow jumped over the moon]
11644 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [the cow jumped over the moon]
11645 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [the cow jumped over the moon]
11745 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [i am at two with nature]
11745 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [i am at two with nature]
11845 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [four score and seven years ago]
11846 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [four score and seven years ago]
11946 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [the cow jumped over the moon]
11946 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [the cow jumped over the moon]
12046 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [four score and seven years ago]
12047 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [four score and seven years ago]
12147 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [i am at two with nature]
12148 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [i am at two with nature]
12248 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [four score and seven years ago]
12249 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [four score and seven years ago]
12348 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [the cow jumped over the moon]
12349 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [the cow jumped over the moon]
12449 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [an apple a day keeps the doctor away]
12450 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [an apple a day keeps the doctor away]
12550 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [four score and seven years ago]
12551 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [four score and seven years ago]
12651 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [an apple a day keeps the doctor away]
12652 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [an apple a day keeps the doctor away]
12752 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [the cow jumped over the moon]
12753 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [the cow jumped over the moon]
12853 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [i am at two with nature]
12854 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [i am at two with nature]
12953 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [four score and seven years ago]
12954 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [four score and seven years ago]
13054 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [snow white and the seven dwarfs]
13055 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [snow white and the seven dwarfs]
13155 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [four score and seven years ago]
13156 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [four score and seven years ago]
13256 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [four score and seven years ago]
13256 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [four score and seven years ago]
13356 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [i am at two with nature]
13357 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [i am at two with nature]
13457 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [snow white and the seven dwarfs]
13458 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [snow white and the seven dwarfs]
13558 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [an apple a day keeps the doctor away]
13558 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [an apple a day keeps the doctor away]
13658 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [snow white and the seven dwarfs]
13659 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [snow white and the seven dwarfs]
13759 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [i am at two with nature]
13760 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [i am at two with nature]
13860 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [snow white and the seven dwarfs]
13861 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [snow white and the seven dwarfs]
13960 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [four score and seven years ago]
13961 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [four score and seven years ago]
14061 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [i am at two with nature]
14062 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [i am at two with nature]
14162 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [four score and seven years ago]
14163 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [four score and seven years ago]
14263 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [four score and seven years ago]
14264 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [four score and seven years ago]
14363 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [the cow jumped over the moon]
14364 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [the cow jumped over the moon]
14464 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [the cow jumped over the moon]
14465 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [the cow jumped over the moon]
14565 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [snow white and the seven dwarfs]
14565 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [snow white and the seven dwarfs]
14665 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [the cow jumped over the moon]
14666 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [the cow jumped over the moon]
14766 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [four score and seven years ago]
14767 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [four score and seven years ago]
14867 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [four score and seven years ago]
14868 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [four score and seven years ago]
14967 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [snow white and the seven dwarfs]
14968 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [snow white and the seven dwarfs]
15068 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [snow white and the seven dwarfs]
15069 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [snow white and the seven dwarfs]
15169 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [four score and seven years ago]
15169 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [four score and seven years ago]
15269 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [four score and seven years ago]
15270 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [four score and seven years ago]
15370 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [four score and seven years ago]
15371 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [four score and seven years ago]
15471 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [the cow jumped over the moon]
15471 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [the cow jumped over the moon]
15571 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [four score and seven years ago]
15572 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [four score and seven years ago]
15672 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [snow white and the seven dwarfs]
15673 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [snow white and the seven dwarfs]
15773 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [i am at two with nature]
15774 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [i am at two with nature]
15874 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [i am at two with nature]
15875 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [i am at two with nature]
15975 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [snow white and the seven dwarfs]
15976 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [snow white and the seven dwarfs]
16076 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [the cow jumped over the moon]
16077 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [the cow jumped over the moon]
16177 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [an apple a day keeps the doctor away]
16178 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [an apple a day keeps the doctor away]
16243 [main] INFO  backtype.storm.daemon.nimbus - Shutting down master
16247 [ProcessThread(sid:0 cport:-1):] INFO  org.apache.storm.zookeeper.server.PrepRequestProcessor - Processed session termination for sessionid: 0x14ddd5ae8940001
16253 [main] INFO  org.apache.storm.zookeeper.ZooKeeper - Session: 0x14ddd5ae8940001 closed
16253 [main-EventThread] INFO  org.apache.storm.zookeeper.ClientCnxn - EventThread shut down
16254 [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2000] INFO  org.apache.storm.zookeeper.server.NIOServerCnxn - Closed socket connection for client /127.0.0.1:46494 which had sessionid 0x14ddd5ae8940001
16255 [main] INFO  backtype.storm.daemon.nimbus - Shut down master
16256 [ProcessThread(sid:0 cport:-1):] INFO  org.apache.storm.zookeeper.server.PrepRequestProcessor - Processed session termination for sessionid: 0x14ddd5ae8940003
16264 [main] INFO  org.apache.storm.zookeeper.ZooKeeper - Session: 0x14ddd5ae8940003 closed
16264 [main-EventThread] INFO  org.apache.storm.zookeeper.ClientCnxn - EventThread shut down
16264 [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2000] INFO  org.apache.storm.zookeeper.server.NIOServerCnxn - Closed socket connection for client /127.0.0.1:46496 which had sessionid 0x14ddd5ae8940003
16266 [ProcessThread(sid:0 cport:-1):] INFO  org.apache.storm.zookeeper.server.PrepRequestProcessor - Processed session termination for sessionid: 0x14ddd5ae8940005
16275 [main] INFO  org.apache.storm.zookeeper.ZooKeeper - Session: 0x14ddd5ae8940005 closed
16275 [main-EventThread] INFO  org.apache.storm.zookeeper.ClientCnxn - EventThread shut down
16275 [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2000] INFO  org.apache.storm.zookeeper.server.NIOServerCnxn - Closed socket connection for client /127.0.0.1:46498 which had sessionid 0x14ddd5ae8940005
16276 [main] INFO  backtype.storm.daemon.supervisor - Shutting down supervisor 7d8ad02c-01a4-430c-b226-2f0ac82b6fa3
16277 [Thread-3] INFO  backtype.storm.event - Event manager interrupted
16277 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [the cow jumped over the moon]
16278 [Thread-4] INFO  backtype.storm.event - Event manager interrupted
16279 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [the cow jumped over the moon]
16279 [ProcessThread(sid:0 cport:-1):] INFO  org.apache.storm.zookeeper.server.PrepRequestProcessor - Processed session termination for sessionid: 0x14ddd5ae8940007
16286 [main] INFO  org.apache.storm.zookeeper.ZooKeeper - Session: 0x14ddd5ae8940007 closed
16286 [main-EventThread] INFO  org.apache.storm.zookeeper.ClientCnxn - EventThread shut down
16288 [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2000] INFO  org.apache.storm.zookeeper.server.NIOServerCnxn - Closed socket connection for client /127.0.0.1:46500 which had sessionid 0x14ddd5ae8940007
16288 [main] INFO  backtype.storm.daemon.supervisor - Shutting down fc00918a-7f61-473d-93c1-1e8653e0f874:58885bef-8566-4c47-aa4a-a0213a5d6e03
16288 [main] INFO  backtype.storm.process-simulator - Killing process 34f47852-d440-4e11-a4b8-db5b6ab8f2a8
16289 [main] INFO  backtype.storm.daemon.worker - Shutting down worker wordcount-1-1433937834 fc00918a-7f61-473d-93c1-1e8653e0f874 1027
16289 [main] INFO  backtype.storm.daemon.worker - Shutting down receive thread
16289 [main] INFO  backtype.storm.messaging.loader - Shutting down receiving-thread: [wordcount-1-1433937834, 1027]
16290 [main] INFO  backtype.storm.messaging.loader - Waiting for receiving-thread:[wordcount-1-1433937834, 1027] to die
16290 [Thread-7-worker-receiver-thread-0] INFO  backtype.storm.messaging.loader - Receiving-thread:[wordcount-1-1433937834, 1027] received shutdown notice
16292 [main] INFO  backtype.storm.messaging.loader - Shutdown receiving-thread: [wordcount-1-1433937834, 1027]
16292 [main] INFO  backtype.storm.daemon.worker - Shut down receive thread
16292 [main] INFO  backtype.storm.daemon.worker - Terminating messaging context
16292 [main] INFO  backtype.storm.daemon.worker - Shutting down executors
16293 [main] INFO  backtype.storm.daemon.executor - Shutting down executor count:[2 2]
16294 [Thread-9-count] INFO  backtype.storm.util - Async loop interrupted!
16294 [Thread-8-disruptor-executor[2 2]-send-queue] INFO  backtype.storm.util - Async loop interrupted!
16298 [main] INFO  backtype.storm.daemon.executor - Shut down executor count:[2 2]
16298 [main] INFO  backtype.storm.daemon.executor - Shutting down executor split:[3 3]
16299 [Thread-11-split] INFO  backtype.storm.util - Async loop interrupted!
16299 [Thread-10-disruptor-executor[3 3]-send-queue] INFO  backtype.storm.util - Async loop interrupted!
16301 [main] INFO  backtype.storm.daemon.executor - Shut down executor split:[3 3]
16301 [main] INFO  backtype.storm.daemon.executor - Shutting down executor spout:[4 4]
16301 [Thread-12-disruptor-executor[4 4]-send-queue] INFO  backtype.storm.util - Async loop interrupted!
16302 [Thread-13-spout] INFO  backtype.storm.util - Async loop interrupted!
16303 [main] INFO  backtype.storm.daemon.executor - Shut down executor spout:[4 4]
16303 [main] INFO  backtype.storm.daemon.executor - Shutting down executor __system:[-1 -1]
16303 [Thread-15-__system] INFO  backtype.storm.util - Async loop interrupted!
16304 [Thread-14-disruptor-executor[-1 -1]-send-queue] INFO  backtype.storm.util - Async loop interrupted!
16304 [main] INFO  backtype.storm.daemon.executor - Shut down executor __system:[-1 -1]
16304 [main] INFO  backtype.storm.daemon.executor - Shutting down executor __acker:[1 1]
16305 [Thread-17-__acker] INFO  backtype.storm.util - Async loop interrupted!
16305 [Thread-16-disruptor-executor[1 1]-send-queue] INFO  backtype.storm.util - Async loop interrupted!
16306 [main] INFO  backtype.storm.daemon.executor - Shut down executor __acker:[1 1]
16306 [main] INFO  backtype.storm.daemon.worker - Shut down executors
16306 [main] INFO  backtype.storm.daemon.worker - Shutting down transfer thread
16306 [Thread-18-disruptor-worker-transfer-queue] INFO  backtype.storm.util - Async loop interrupted!
16307 [main] INFO  backtype.storm.daemon.worker - Shut down transfer thread
16308 [main] INFO  backtype.storm.daemon.worker - Shutting down default resources
16308 [Thread-19] ERROR backtype.storm.task.ShellBolt - Halting process: ShellBolt died.
java.lang.RuntimeException: Acked a non-existent or already acked/failed id: -4079990539893076778
	at backtype.storm.task.ShellBolt.handleAck(ShellBolt.java:174) ~[storm-core-0.9.5.jar:0.9.5]
	at backtype.storm.task.ShellBolt.access$900(ShellBolt.java:69) ~[storm-core-0.9.5.jar:0.9.5]
	at backtype.storm.task.ShellBolt$BoltReaderRunnable.run(ShellBolt.java:327) ~[storm-core-0.9.5.jar:0.9.5]
	at java.lang.Thread.run(Thread.java:745) [na:1.7.0_65]
16308 [main] INFO  backtype.storm.daemon.worker - Shut down default resources
16309 [Thread-19] ERROR backtype.storm.daemon.executor - 
java.lang.RuntimeException: Acked a non-existent or already acked/failed id: -4079990539893076778
	at backtype.storm.task.ShellBolt.handleAck(ShellBolt.java:174) ~[storm-core-0.9.5.jar:0.9.5]
	at backtype.storm.task.ShellBolt.access$900(ShellBolt.java:69) ~[storm-core-0.9.5.jar:0.9.5]
	at backtype.storm.task.ShellBolt$BoltReaderRunnable.run(ShellBolt.java:327) ~[storm-core-0.9.5.jar:0.9.5]
	at java.lang.Thread.run(Thread.java:745) [na:1.7.0_65]
16311 [Thread-19] ERROR org.apache.storm.zookeeper.server.NIOServerCnxnFactory - Thread Thread[Thread-19,5,main] died
java.lang.RuntimeException: java.lang.InterruptedException
	at backtype.storm.util$wrap_in_runtime.invoke(util.clj:44) ~[storm-core-0.9.5.jar:0.9.5]
	at backtype.storm.zookeeper$exists_node_QMARK_$fn__1826.invoke(zookeeper.clj:102) ~[storm-core-0.9.5.jar:0.9.5]
	at backtype.storm.zookeeper$exists_node_QMARK_.invoke(zookeeper.clj:98) ~[storm-core-0.9.5.jar:0.9.5]
	at backtype.storm.zookeeper$mkdirs.invoke(zookeeper.clj:114) ~[storm-core-0.9.5.jar:0.9.5]
	at backtype.storm.cluster$mk_distributed_cluster_state$reify__2073.mkdirs(cluster.clj:119) ~[storm-core-0.9.5.jar:0.9.5]
	at backtype.storm.cluster$mk_storm_cluster_state$reify__2530.report_error(cluster.clj:397) ~[storm-core-0.9.5.jar:0.9.5]
	at backtype.storm.daemon.executor$throttled_report_error_fn$fn__6427.invoke(executor.clj:180) ~[storm-core-0.9.5.jar:0.9.5]
	at backtype.storm.daemon.executor$fn__6647$fn$reify__6692.reportError(executor.clj:738) ~[storm-core-0.9.5.jar:0.9.5]
	at backtype.storm.task.OutputCollector.reportError(OutputCollector.java:223) ~[storm-core-0.9.5.jar:0.9.5]
	at backtype.storm.task.ShellBolt.die(ShellBolt.java:283) ~[storm-core-0.9.5.jar:0.9.5]
	at backtype.storm.task.ShellBolt.access$400(ShellBolt.java:69) ~[storm-core-0.9.5.jar:0.9.5]
	at backtype.storm.task.ShellBolt$BoltReaderRunnable.run(ShellBolt.java:341) ~[storm-core-0.9.5.jar:0.9.5]
	at java.lang.Thread.run(Thread.java:745) ~[na:1.7.0_65]
Caused by: java.lang.InterruptedException: null
	at java.lang.Object.wait(Native Method) ~[na:1.7.0_65]
	at java.lang.Object.wait(Object.java:503) ~[na:1.7.0_65]
	at org.apache.storm.zookeeper.ClientCnxn.submitRequest(ClientCnxn.java:1342) ~[storm-core-0.9.5.jar:0.9.5]
	at org.apache.storm.zookeeper.ZooKeeper.exists(ZooKeeper.java:1040) ~[storm-core-0.9.5.jar:0.9.5]
	at org.apache.storm.curator.framework.imps.ExistsBuilderImpl$2.call(ExistsBuilderImpl.java:172) ~[storm-core-0.9.5.jar:0.9.5]
	at org.apache.storm.curator.framework.imps.ExistsBuilderImpl$2.call(ExistsBuilderImpl.java:161) ~[storm-core-0.9.5.jar:0.9.5]
	at org.apache.storm.curator.RetryLoop.callWithRetry(RetryLoop.java:107) ~[storm-core-0.9.5.jar:0.9.5]
	at org.apache.storm.curator.framework.imps.ExistsBuilderImpl.pathInForeground(ExistsBuilderImpl.java:157) ~[storm-core-0.9.5.jar:0.9.5]
	at org.apache.storm.curator.framework.imps.ExistsBuilderImpl.forPath(ExistsBuilderImpl.java:148) ~[storm-core-0.9.5.jar:0.9.5]
	at org.apache.storm.curator.framework.imps.ExistsBuilderImpl.forPath(ExistsBuilderImpl.java:36) ~[storm-core-0.9.5.jar:0.9.5]
	at backtype.storm.zookeeper$exists_node_QMARK_$fn__1826.invoke(zookeeper.clj:101) ~[storm-core-0.9.5.jar:0.9.5]
	... 11 common frames omitted
16320 [main] INFO  backtype.storm.daemon.worker - Disconnecting from storm cluster state context
16321 [ProcessThread(sid:0 cport:-1):] INFO  org.apache.storm.zookeeper.server.PrepRequestProcessor - Processed session termination for sessionid: 0x14ddd5ae894000b
16331 [main] INFO  org.apache.storm.zookeeper.ZooKeeper - Session: 0x14ddd5ae894000b closed
16331 [Thread-6-EventThread] INFO  org.apache.storm.zookeeper.ClientCnxn - EventThread shut down
16331 [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2000] INFO  org.apache.storm.zookeeper.server.NIOServerCnxn - Closed socket connection for client /127.0.0.1:46504 which had sessionid 0x14ddd5ae894000b
16332 [main] INFO  backtype.storm.daemon.worker - Shut down worker wordcount-1-1433937834 fc00918a-7f61-473d-93c1-1e8653e0f874 1027
16345 [main] INFO  backtype.storm.util - Error when trying to kill 5971. Process is probably already dead.
17349 [main] INFO  backtype.storm.util - Error when trying to kill 5971. Process is probably already dead.
17354 [main] INFO  backtype.storm.daemon.supervisor - Shut down fc00918a-7f61-473d-93c1-1e8653e0f874:58885bef-8566-4c47-aa4a-a0213a5d6e03
17354 [main] INFO  backtype.storm.daemon.supervisor - Shutting down supervisor fc00918a-7f61-473d-93c1-1e8653e0f874
17355 [Thread-5] INFO  backtype.storm.event - Event manager interrupted
17355 [Thread-6] INFO  backtype.storm.event - Event manager interrupted
17357 [ProcessThread(sid:0 cport:-1):] INFO  org.apache.storm.zookeeper.server.PrepRequestProcessor - Processed session termination for sessionid: 0x14ddd5ae8940009
17364 [main] INFO  org.apache.storm.zookeeper.ZooKeeper - Session: 0x14ddd5ae8940009 closed
17364 [main-EventThread] INFO  org.apache.storm.zookeeper.ClientCnxn - EventThread shut down
17365 [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2000] INFO  org.apache.storm.zookeeper.server.NIOServerCnxn - Closed socket connection for client /127.0.0.1:46502 which had sessionid 0x14ddd5ae8940009
17365 [main] INFO  backtype.storm.testing - Shutting down in process zookeeper
